outcome,player_name,x,y,distance,angle,pressure,shot_technique_89.0,shot_technique_90.0,shot_technique_91.0,shot_technique_92.0,shot_technique_93.0,shot_technique_94.0,shot_technique_95.0,play_pattern_1,play_pattern_2,play_pattern_3,play_pattern_4,play_pattern_5,play_pattern_6,play_pattern_7,play_pattern_8,play_pattern_9
0,Lionel Andrés Messi Cuccittini,93.3,34.3,0.9726428345739933,-0.8448037293439015,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,Daniel Alves da Silva,84.4,45.8,1.9943072198331593,-0.9893374137180915,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1,Ivan Rakitić,112.4,30.3,-0.7727821622812505,1.2151975829704904,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1,Luis Alberto Suárez Díaz,112.2,41.5,-1.2831432629242299,-0.9050097143593823,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1,Lionel Andrés Messi Cuccittini,106.8,42.9,-0.6338763206392501,-0.8272330631604912,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,Neymar da Silva Santos Junior,106.4,22.7,0.3555273978139401,1.2103941589733247,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,Luis Alberto Suárez Díaz,112.1,37.4,-1.2395709858389068,-0.526205752801251,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,Luis Alberto Suárez Díaz,112.8,42.8,-1.3085036728129131,-0.36947695757504107,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,Luis Eduardo Delgado Pacheco,106.3,30.2,-0.24590684778061714,0.37074885327817153,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,Patrick Claude Ekeng Ekeng,92.9,47.6,1.0709748265192987,-0.6580263990430207,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,Neymar da Silva Santos Junior,113.5,37.7,-1.4052615279441463,-0.4606378907722391,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0,Neymar da Silva Santos Junior,92.7,45.8,1.0434518087534703,-0.8477175547087766,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,Gerard Piqué Bernabéu,108.2,37.8,-0.8100016233510074,-0.9217766708507512,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,Lionel Andrés Messi Cuccittini,100.4,40.6,0.07627399365506062,-1.3768438427739194,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,Federico Vico Villegas,104.0,54.1,0.27635922262413476,0.670983432311025,1.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,Luis Alberto Suárez Díaz,112.6,50.5,-0.7118534488983292,1.3652483041314705,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,Florin Andone,110.3,52.1,-0.40161112214424727,1.182201383020908,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,Lionel Andrés Messi Cuccittini,112.5,40.9,-1.3284850270835937,-1.113888778878636,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1,Lionel Andrés Messi Cuccittini,118.2,39.0,-1.9687556897965275,0.03374148154894948,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,Neymar da Silva Santos Junior,108.1,40.1,-0.8219935823797885,-1.4425617824009476,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,Xavier Hernández Creus,95.3,33.8,0.7587723111956237,-0.7394006413947959,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1,Luis Alberto Suárez Díaz,111.8,45.9,-1.0315577917626537,0.3789255811774299,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,Luis Alberto Suárez Díaz,109.2,42.2,-0.9243756682777085,-0.8725467966322737,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,Lionel Andrés Messi Cuccittini,104.9,46.8,-0.2789758291273681,-0.21483528375980426,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,Luis Alberto Suárez Díaz,106.9,49.3,-0.3366564599686454,0.3601376092507627,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,Wellington Alves da Silva,112.6,52.0,-0.5658929736509247,1.546806524124661,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,Marc Bartra Aregall,113.5,30.9,-0.9055886913162302,1.3464953270946882,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,Xavier Hernández Creus,104.8,38.4,-0.4277226170951791,-1.156967477576718,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
0,Ivan Rakitić,95.7,31.3,0.7988816622706016,-0.4496589658181493,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,Lionel Andrés Messi Cuccittini,104.1,58.1,0.5986260393211243,1.0488847477467949,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,Javier Espinosa González,109.3,37.9,-0.9380871035790053,-0.8937303644697511,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,Edgar Antonio Méndez Ortega,93.7,20.2,1.6273306682506228,0.44293383023018523,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,Ángel Trujillo Canorea,106.0,39.6,-0.5766731846443457,-1.382880046705562,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,Adriano Correia Claro,95.0,31.4,0.871988464052049,-0.48662213433544727,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,Edgar Antonio Méndez Ortega,99.5,24.4,0.7930747145123299,0.4582235421147606,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,Ivan Rakitić,115.3,20.5,0.12862113113299314,2.482477784158805,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,Luis Alberto Suárez Díaz,104.7,51.6,0.028624240957656262,0.4529565873259648,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,Ivan Rakitić,93.7,38.6,0.8602641706042855,-1.310002362435075,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,Pedro Eliezer Rodríguez Ledesma,108.2,46.3,-0.6499958593746412,-0.015700262493526507,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,Marc Bartra Aregall,110.6,43.3,-1.0478189985319175,-0.46796436097230665,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,Fernando Soriano Marco,111.5,45.2,-1.0475850921296967,0.1578581989923976,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,Lionel Andrés Messi Cuccittini,93.5,24.3,1.3804793131440385,0.11589991617229034,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,Lionel Andrés Messi Cuccittini,90.0,51.6,1.5392981996882085,-0.37519555504721197,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,Lionel Andrés Messi Cuccittini,100.3,58.3,0.9244757340105249,0.7485850626228548,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,Luis Alberto Suárez Díaz,113.7,45.5,-1.2341917654562424,0.657206830290754,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,Munir El Haddadi Mohamed,99.4,30.1,0.4545431138645137,-0.14122945446370372,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0,Lionel Andrés Messi Cuccittini,100.7,49.6,0.3030979676666843,-0.1010293066078376,1.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,Ivan Rakitić,88.2,52.6,1.7770902324638302,-0.35065585166410657,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,Pedro Eliezer Rodríguez Ledesma,103.8,27.3,0.1899471667862757,0.5008205139377637,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,Víctor Ruíz Torre,118.2,34.3,-1.5121699835090494,2.277136394655673,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,Rafael Alcântara do Nascimento,113.2,32.8,-1.0546817352272333,0.9421584630987814,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,Lionel Andrés Messi Cuccittini,104.1,62.4,0.9921945686761865,1.3552647964982194,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,Daniel Alves da Silva,94.1,59.1,1.5412177873483301,0.4136207071142878,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,Jérémy Mathieu,103.1,21.6,0.7025070580547792,0.9833180521730023,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0,Denis Cheryshev,109.5,23.4,0.08010363039568957,1.513024509652302,1.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,Munir El Haddadi Mohamed,109.1,36.9,-0.8881993516100749,-0.6471671054118815,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,Rafael Alcântara do Nascimento,101.4,33.9,0.07225934892703595,-0.529297006379957,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0,Rafael Alcântara do Nascimento,113.5,46.6,-1.1292774242594106,0.8801980895157165,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,Lionel Andrés Messi Cuccittini,87.2,40.3,1.6135010961533185,-1.4403624847848784,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,Lionel Andrés Messi Cuccittini,110.8,38.9,-1.1290258700642648,-1.115157673346024,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,Neymar da Silva Santos Junior,118.7,38.9,-2.010260617739389,0.6114750181239328,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,Sandro Ramírez Castillo,109.5,52.8,-0.2795388197325001,1.1488784555659386,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,Neymar da Silva Santos Junior,110.0,37.1,-0.9954311119826913,-0.6318625388754869,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,Tomás Pina Isla,100.1,50.8,0.42964864836624966,0.004532814495081211,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,Tomás Pina Isla,101.4,40.0,-0.04132142768366498,-1.46743792772824,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,Javier Espinosa González,115.7,25.7,-0.4686771121247396,2.317931650666942,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,Lionel Andrés Messi Cuccittini,107.4,30.3,-0.35579381692087436,0.474773240140659,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,Lionel Andrés Messi Cuccittini,107.4,43.8,-0.6751566109019997,-0.6003202847483126,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,Lionel Andrés Messi Cuccittini,107.9,45.6,-0.655056588972126,-0.18426635076303363,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,Lionel Andrés Messi Cuccittini,117.0,50.4,-0.9474185103336911,2.351266477096652,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,Sandro Ramírez Castillo,119.3,40.0,-2.1271285833777696,-1.46743792772824,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,Luciano Vietto,89.6,44.4,1.3705918099719,-1.0419238814865535,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,Mateo Pablo Musacchio,107.8,44.7,-0.6852392233984402,-0.3788561926428531,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,Giovani dos Santos Ramírez,118.8,31.2,-1.1737817197760612,2.7814322023723768,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
0,Manuel Trigueros Muñoz,89.7,32.6,1.4257984381526516,-0.7583336209176316,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,Luciano Vietto,110.5,52.7,-0.3605999362799712,1.281395904071915,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,Neymar da Silva Santos Junior,113.9,38.9,-1.4864260854156386,-0.9392838004633942,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,Neymar da Silva Santos Junior,102.9,36.9,-0.18363143284926967,-0.9365356291643702,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,Cristiano Ronaldo dos Santos Aveiro,95.3,19.7,1.5168056318702148,0.5690631853631088,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,Karim Benzema,113.3,32.3,-1.0193365426133627,1.0628496052380283,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,Karim Benzema,112.0,34.8,-1.0968693836727974,0.23882349026965802,1.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,Karim Benzema,114.7,50.4,-0.8485384068068219,1.7874046295212085,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,Toni Kroos,92.7,42.8,0.9891388652690745,-1.1648722143935797,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,Cristiano Ronaldo dos Santos Aveiro,100.6,19.7,1.0632651593739817,0.924699866613289,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,Lionel Andrés Messi Cuccittini,102.8,30.8,0.06423865581261481,-0.013431114560111309,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,Lionel Andrés Messi Cuccittini,113.1,39.1,-1.3978595422349636,-1.0834754896161736,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0,Sergio Busquets i Burgos,103.4,56.8,0.5433792477221165,0.8753269029873306,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
0,Neymar da Silva Santos Junior,113.2,41.7,-1.3919363788566965,-0.7422200033744898,1.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,Daniel Alves da Silva,84.1,38.8,1.976906754393392,-1.368522189231961,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,Cristiano Ronaldo dos Santos Aveiro,109.2,43.3,-0.8927830836396233,-0.5895641840138314,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,Cristiano Ronaldo dos Santos Aveiro,108.0,40.0,-0.8103899878837256,-1.46743792772824,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,James David Rodríguez Rubio,91.7,46.1,1.1647128740263253,-0.8389608305835702,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,James David Rodríguez Rubio,109.1,41.7,-0.9232132433292046,-1.0094247998845207,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,James David Rodríguez Rubio,100.0,49.9,0.39170351756578126,-0.10675254038355936,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,Lionel Andrés Messi Cuccittini,93.0,55.3,1.4075211661493592,0.05875776752060164,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,Cristiano Ronaldo dos Santos Aveiro,107.9,53.5,-0.09620701679184958,1.0193325787378038,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,Kléper Laveran Lima Ferreira,109.9,35.4,-0.915472946335704,-0.20227179120531882,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,James David Rodríguez Rubio,97.8,54.9,0.906809473307833,0.282457010696574,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,Jérémy Mathieu,96.0,18.6,1.5382112047617813,0.6882511862649456,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,Karim Benzema,108.2,48.2,-0.5342929814353794,0.3303865408303755,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,James David Rodríguez Rubio,105.6,53.6,0.09933299052028013,0.7730427010534225,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,Ivan Rakitić,99.6,54.8,0.7281170315659836,0.39055290148688376,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,Neymar da Silva Santos Junior,111.4,32.1,-0.8479395699473862,0.7320860481210397,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,Karim Benzema,96.2,47.1,0.6853860353295494,-0.6091959980849311,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,Neymar da Silva Santos Junior,106.5,32.4,-0.4034529585185089,0.050445366191049563,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,James David Rodríguez Rubio,99.7,46.9,0.28968284472134265,-0.49748491887558666,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,Ivan Rakitić,95.6,44.1,0.6743865265843252,-0.9746091903759874,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,Pedro Eliezer Rodríguez Ledesma,98.8,56.6,0.9288497092244767,0.4991113777808448,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,Lionel Andrés Messi Cuccittini,89.0,38.3,1.4090227774120008,-1.3052596388052318,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,Alberto Bueno Calvo,100.7,48.8,0.26299124746600827,-0.2010142699463872,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,Roberto Trashorras Gayoso,96.1,38.3,0.5833002059664208,-1.2572244959755092,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,Alberto Bueno Calvo,107.5,41.1,-0.7464982587123962,-1.2075981555884439,1.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,Lionel Andrés Messi Cuccittini,114.8,47.4,-1.154800417971628,1.3693251904832553,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0,Munir El Haddadi Mohamed,101.6,29.4,0.26570903275134167,0.07978134341240257,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1,Lionel Andrés Messi Cuccittini,112.5,30.5,-0.7983041410745239,1.2042812259102678,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,Neymar da Silva Santos Junior,104.6,49.4,-0.10632254095421508,0.15489424639914892,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,Alberto Bueno Calvo,105.1,43.1,-0.4352864706076855,-0.8601930369301166,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,Alberto Bueno Calvo,106.8,33.6,-0.49930214486102875,-0.13098735762581995,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,Gerard Piqué Bernabéu,112.1,35.8,-1.166134703995365,-0.020894688182548308,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,Munir El Haddadi Mohamed,98.4,58.8,1.1280871845816336,0.6527566952156985,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,Andrés Iniesta Luján,95.8,34.8,0.6755872275404764,-0.840861179547896,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0,Leonardo Carrilho Baptistão,108.8,55.1,-0.017985329183065883,1.2934091207453045,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,Lionel Andrés Messi Cuccittini,94.2,33.6,0.8887794574967003,-0.747622061198934,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,Alberto Mateus Contreiras Gonçalves,109.0,39.2,-0.9235301640434712,-1.2525195161750684,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,Andrés Iniesta Luján,107.1,34.9,-0.5923061920484344,-0.35290192936187864,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,Ivan Rakitić,111.5,51.1,-0.5795877373017262,1.2480181581772773,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0,Alberto Mateus Contreiras Gonçalves,100.9,41.9,0.027926202101779315,-1.1739203739112465,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,Leonardo Carrilho Baptistão,94.5,59.6,1.5390264805134988,0.47251574364863586,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,Marc Bartra Aregall,113.3,36.4,-1.3224126760560395,-0.00784408511486642,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,Lionel Andrés Messi Cuccittini,104.0,44.6,-0.2687649459796021,-0.6386937970250434,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,Sandro Ramírez Castillo,113.1,30.4,-0.8310806941413258,1.3377628126781926,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,Lionel Andrés Messi Cuccittini,113.3,48.1,-0.9837918737266335,1.1368010934434025,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,Emiliano Adrián Insúa Zapata,85.6,28.7,2.0105097279111264,-0.5278769230611684,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,Alberto Bueno Calvo,100.9,43.4,0.051929036011768445,-0.9459306862821796,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,Xavier Hernández Creus,96.9,34.5,0.5582882889847296,-0.7754807495073633,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,Lionel Andrés Messi Cuccittini,101.0,46.7,0.13891000969418182,-0.4638345610872856,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,Lionel Andrés Messi Cuccittini,110.0,38.3,-1.0267230536264969,-0.9689473298556702,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
0,Luis Alberto Suárez Díaz,108.1,42.1,-0.8006165770934237,-0.9503504067572374,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,Juan Miguel Jiménez López,115.2,35.5,-1.442015082612845,0.7621391371972737,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,Rafael Alcântara do Nascimento,107.2,47.3,-0.4916539872588398,0.0669145336590735,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,Lionel Andrés Messi Cuccittini,93.8,28.2,1.1396239061426257,-0.2147108635113288,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,Ricardo Jorge Luz Horta,104.4,33.2,-0.22570702390820532,-0.25055081589388684,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,Sergi Darder Moll,98.9,24.3,0.8559473789473822,0.42628237918910244,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,Sergi Darder Moll,95.1,29.2,0.9539578065228614,-0.2559346283048181,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
0,Ricardo Jorge Luz Horta,109.0,47.5,-0.6573305508231465,0.30408005789253123,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0,Neymar da Silva Santos Junior,102.9,26.9,0.3013945702253414,0.46777279165719826,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,Andrés Iniesta Luján,108.1,40.8,-0.8189126143473101,-1.2687230817454318,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,Neymar da Silva Santos Junior,107.9,33.2,-0.5913404433374926,0.04824263695149929,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,Roberto José Rosales Altuve,93.6,47.3,0.9830186820038939,-0.668816744599572,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,Juan Pablo Añor Acosta,93.1,24.5,1.4089664782380058,0.08005076648969009,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,Gerard Piqué Bernabéu,110.5,41.9,-1.079781062197995,-0.8830817378308253,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,Ricardo Jorge Luz Horta,99.2,58.7,1.0505418323762967,0.7003639274730453,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,Sergi Darder Moll,110.5,57.3,0.0911410439913057,1.6960281229354852,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,Ricardo Jorge Luz Horta,103.2,55.9,0.4866730175860823,0.7761441467219611,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,Pedro Eliezer Rodríguez Ledesma,101.0,52.7,0.4543391709466436,0.27683702509177527,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,Pedro Eliezer Rodríguez Ledesma,111.4,53.6,-0.3336850235525163,1.5133991639531201,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,Arthur Etienne Boka,104.6,23.4,0.42982876916371476,0.9685610003847382,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,Luis Alberto Suárez Díaz,105.8,56.8,0.3545475897324903,1.105306674961768,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,Íñigo Martínez Berridi,115.4,30.1,-0.9366452617445792,1.8949929541578376,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,Lionel Andrés Messi Cuccittini,105.9,42.8,-0.533603834723584,-0.8871203860397364,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,Luis Alberto Suárez Díaz,112.6,43.6,-1.2497825990366664,-0.1270637933576824,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,Neymar da Silva Santos Junior,114.2,30.3,-0.8917516417369952,1.5873106592394257,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,Gerard Piqué Bernabéu,112.7,46.2,-1.0926640202522149,0.6169201333327666,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,Gerard Piqué Bernabéu,113.8,43.1,-1.4009634764456242,-0.09488754991425169,1.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0,Markel Bergara Larrañaga,108.5,41.6,-0.8557451231983307,-1.058192921118032,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,Rafael Alcântara do Nascimento,111.6,36.9,-1.1653535637082206,-0.42083671376910153,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0,Daniel Alves da Silva,91.4,53.7,1.4865597108857616,-0.14498709879255664,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,Marc Bartra Aregall,110.7,48.5,-0.7405671477287938,0.7246414742659787,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,Neymar da Silva Santos Junior,97.4,27.3,0.8121031366945084,0.048160364399307695,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,Neymar da Silva Santos Junior,116.3,33.4,-1.3270207685532298,1.6700592345709646,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,Neymar da Silva Santos Junior,108.1,42.6,-0.7893312040603027,-0.8306497964568751,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,Lionel Andrés Messi Cuccittini,103.1,39.4,-0.23817413512808575,-1.3623815447509722,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,Rubén Pardo Gutiérrez,97.1,45.6,0.5383668724202046,-0.7574479090481016,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
